Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-01 00:00:00-04:00,169.96942364531677,177.0882999753217,162.9101170933881,169.1155548095703,1246144100,0.0,0.0
2024-05-01 00:00:00-04:00,168.3709230742348,191.62394033761888,167.90427288835593,190.87928771972656,1336511300,0.25,0.0
2024-06-01 00:00:00-04:00,191.78439536588593,218.9265143105752,191.03873284086995,209.40191650390625,1717952100,0.0,0.0
2024-07-01 00:00:00-04:00,210.8634236542864,235.85803176169802,210.6944086298264,220.795654296875,1153099800,0.0,0.0
2024-08-01 00:00:00-04:00,223.07240039834096,231.57295638031437,194.86647693350847,227.67562866210938,1122667000,0.25,0.0
2024-09-01 00:00:00-04:00,227.491241512978,232.01020320771508,212.92901036140705,231.92062377929688,1232097700,0.0,0.0
2024-10-01 00:00:00-04:00,228.45677246402784,236.38985333507358,220.30470950913585,224.86349487304688,930736000,0.0,0.0
2024-11-01 00:00:00-04:00,219.94634810487003,236.70833242924448,218.6921905772427,236.23056030273438,891588300,0.25,0.0
2024-12-01 00:00:00-05:00,236.4306872176453,259.17993037902727,236.32107572259127,249.53416442871094,977916100,0.0,0.0
2025-01-01 00:00:00-05:00,248.04944675902723,248.21885879426577,218.60398683275523,235.16519165039062,1200176400,0.0,0.0
2025-02-01 00:00:00-05:00,229.17643960307112,249.11565082105585,224.9016065202867,240.98451232910156,862272300,0.25,0.0
2025-03-01 00:00:00-05:00,241.19959932998503,243.43413525971957,207.9110858455405,221.58761596679688,1115239500,0.0,0.0
2025-04-01 00:00:00-04:00,219.27327313828556,224.6401413119672,168.7968355943887,211.9811248779297,1607318600,0.0,0.0
2025-05-01 00:00:00-04:00,208.56947320319304,214.0360879537139,192.77812484948234,200.3595733642578,1195728200,0.26,0.0
2025-06-01 00:00:00-04:00,200.0529525757105,207.15489297707504,194.84886739578616,204.93740844726562,1100409300,0.0,0.0
2025-07-01 00:00:00-04:00,206.435712652381,215.98487279390304,205.90631469100103,207.33470153808594,1079935600,0.0,0.0
2025-08-01 00:00:00-04:00,210.8699951171875,235.1199951171875,201.5,232.77999877929688,824808982,0.26,0.0
